
==================================================================
[2026-08-06 01:28:13] Starting training (attempt 1/3, start_fold=0)
==================================================================
[2026-08-06 01:28:13] Training PID=47219 started (start_fold=0, attempt=1)
[375m26s] Ep  19/200  loss=1.1942  AUC=0.6296  AP=0.8114  (165.7s)
[376m26s] Ep  20/200  loss=1.1707  AUC=0.6187  AP=0.8154  (103.9s)
[377m27s] Ep  20/200  loss=1.1707  AUC=0.6187  AP=0.8154  (103.9s)
[378m27s] Ep  21/200  loss=1.1497  AUC=0.6068  AP=0.8020  (124.6s)
[379m27s] Ep  21/200  loss=1.1497  AUC=0.6068  AP=0.8020  (124.6s)
[380m27s] Ep  22/200  loss=1.1863  AUC=0.5847  AP=0.7856  (144.6s)
[381m27s] Ep  22/200  loss=1.1863  AUC=0.5847  AP=0.7856  (144.6s)
[382m27s] Ep  23/200  loss=1.1545  AUC=0.5854  AP=0.7873  (119.8s)
[383m27s] Ep  23/200  loss=1.1545  AUC=0.5854  AP=0.7873  (119.8s)
[384m28s] Ep  23/200  loss=1.1545  AUC=0.5854  AP=0.7873  (119.8s)
[385m28s] Ep  24/200  loss=1.1642  AUC=0.5872  AP=0.7951  (201.2s)
[386m28s] Ep  24/200  loss=1.1642  AUC=0.5872  AP=0.7951  (201.2s)
[387m28s] Ep  24/200  loss=1.1642  AUC=0.5872  AP=0.7951  (201.2s)
[388m28s] Ep  25/200  loss=1.1567  AUC=0.5854  AP=0.7904  (131.4s)
[389m28s] Ep  25/200  loss=1.1567  AUC=0.5854  AP=0.7904  (131.4s)
[390m28s] Ep  26/200  loss=1.1410  AUC=0.5928  AP=0.7967  (123.4s)
[391m28s] Ep  26/200  loss=1.1410  AUC=0.5928  AP=0.7967  (123.4s)
[392m28s] Ep  27/200  loss=1.1201  AUC=0.5889  AP=0.7955  (115.2s)
[393m28s] Ep  27/200  loss=1.1201  AUC=0.5889  AP=0.7955  (115.2s)
[394m28s] Ep  28/200  loss=1.0994  AUC=0.5812  AP=0.7834  (128.0s)
[395m28s] Ep  28/200  loss=1.0994  AUC=0.5812  AP=0.7834  (128.0s)
[396m28s] Ep  29/200  loss=1.0528  AUC=0.5854  AP=0.7914  (144.1s)
[397m28s] Ep  29/200  loss=1.0528  AUC=0.5854  AP=0.7914  (144.1s)
[398m29s] Ep  30/200  loss=1.0753  AUC=0.6012  AP=0.8105  (129.2s)
[399m29s] Ep  30/200  loss=1.0753  AUC=0.6012  AP=0.8105  (129.2s)
[400m29s] Ep  31/200  loss=1.0507  AUC=0.6211  AP=0.8265  (124.7s)
[401m29s] Ep  31/200  loss=1.0507  AUC=0.6211  AP=0.8265  (124.7s)
[402m29s] Ep  31/200  loss=1.0507  AUC=0.6211  AP=0.8265  (124.7s)
[403m29s] Ep  32/200  loss=1.0610  AUC=0.6127  AP=0.8086  (140.8s)
[404m29s] Ep  32/200  loss=1.0610  AUC=0.6127  AP=0.8086  (140.8s)
[405m29s] Ep  33/200  loss=1.0649  AUC=0.6057  AP=0.8082  (141.0s)
[406m29s] Ep  33/200  loss=1.0649  AUC=0.6057  AP=0.8082  (141.0s)

┌──────────────────────────────────────────────────────────────┐
│  FOLD 3/5 COMPLETE                                          │
│  Best val AUC: 0.6348   Test AUC: 0.5175   Test AP: 0.6961
│  Elapsed: 407m 30s   Est. remaining: 271m
└──────────────────────────────────────────────────────────────┘
[407m30s] Ep  34/200  loss=1.0429  AUC=0.6012  AP=0.8051  (143.6s)
[408m30s] Ep  34/200  loss=1.0429  AUC=0.6012  AP=0.8051  (143.6s)
[409m30s] Ep  34/200  loss=1.0429  AUC=0.6012  AP=0.8051  (143.6s)
[410m30s] Ep  34/200  loss=1.0429  AUC=0.6012  AP=0.8051  (143.6s)
[411m30s] Ep   1/200  loss=1.6445  AUC=0.5265  AP=0.7320  (190.8s)
[412m30s] Ep   1/200  loss=1.6445  AUC=0.5265  AP=0.7320  (190.8s)
[413m30s] Ep   2/200  loss=1.6525  AUC=0.5540  AP=0.7733  (132.0s)
[414m30s] Ep   2/200  loss=1.6525  AUC=0.5540  AP=0.7733  (132.0s)
[415m30s] Ep   2/200  loss=1.6525  AUC=0.5540  AP=0.7733  (132.0s)
[416m30s] Ep   3/200  loss=1.5768  AUC=0.6283  AP=0.7919  (200.1s)
[417m30s] Ep   3/200  loss=1.5768  AUC=0.6283  AP=0.7919  (200.1s)
[418m30s] Ep   4/200  loss=1.4990  AUC=0.5787  AP=0.7346  (140.8s)
[419m30s] Ep   4/200  loss=1.4990  AUC=0.5787  AP=0.7346  (140.8s)
[420m30s] Ep   4/200  loss=1.4990  AUC=0.5787  AP=0.7346  (140.8s)
[421m31s] Ep   5/200  loss=1.4233  AUC=0.5756  AP=0.7442  (135.0s)
[422m31s] Ep   5/200  loss=1.4233  AUC=0.5756  AP=0.7442  (135.0s)
[423m31s] Ep   6/200  loss=1.3851  AUC=0.5318  AP=0.7141  (153.4s)
[424m31s] Ep   6/200  loss=1.3851  AUC=0.5318  AP=0.7141  (153.4s)
[425m31s] Ep   6/200  loss=1.3851  AUC=0.5318  AP=0.7141  (153.4s)
[426m31s] Ep   7/200  loss=1.3020  AUC=0.5395  AP=0.7222  (184.7s)
[427m31s] Ep   7/200  loss=1.3020  AUC=0.5395  AP=0.7222  (184.7s)
[428m31s] Ep   7/200  loss=1.3020  AUC=0.5395  AP=0.7222  (184.7s)
[429m32s] Ep   8/200  loss=1.4034  AUC=0.5463  AP=0.7318  (151.9s)
[430m32s] Ep   8/200  loss=1.4034  AUC=0.5463  AP=0.7318  (151.9s)
[431m32s] Ep   9/200  loss=1.3576  AUC=0.5776  AP=0.7698  (133.1s)
[432m32s] Ep   9/200  loss=1.3576  AUC=0.5776  AP=0.7698  (133.1s)
[433m32s] Ep   9/200  loss=1.3576  AUC=0.5776  AP=0.7698  (133.1s)
[434m32s] Ep  10/200  loss=1.3567  AUC=0.5801  AP=0.7710  (153.8s)
[435m32s] Ep  10/200  loss=1.3567  AUC=0.5801  AP=0.7710  (153.8s)
[436m32s] Ep  10/200  loss=1.3567  AUC=0.5801  AP=0.7710  (153.8s)
[437m32s] Ep  11/200  loss=1.3141  AUC=0.5767  AP=0.7526  (176.0s)
[438m32s] Ep  11/200  loss=1.3141  AUC=0.5767  AP=0.7526  (176.0s)
[439m32s] Ep  12/200  loss=1.2837  AUC=0.5899  AP=0.7563  (165.7s)
